#version,serial,flight,time,state,state_name,acceleration,pressure,altitude,height,speed,temperature,drogue_voltage,main_voltage,battery_voltage
6, 10143, 3,    48.66, 5,   coast,  -19.88,  19628.00,11903.11,10673.17,  100.19, 42.9, 0.00, 4.14, 4.09
6, 10143, 3,    48.67, 5,   coast,  -22.51,  19631.00,11902.14,10672.20,   99.95, 42.9, 0.00, 4.14, 4.09
6, 10143, 3,    48.68, 5,   coast,  -25.12,  19634.00,11901.17,10671.23,   99.67, 42.9, 0.00, 4.14, 4.09
6, 10143, 3,    48.69, 5,   coast,  -27.70,  19630.00,11902.46,10672.52,   99.38, 42.9, 0.00, 4.14, 4.09
6, 10143, 3,    48.70, 5,   coast,  -30.25,  19630.00,11902.46,10672.52,   99.05, 42.9, 0.00, 4.14, 4.09
6, 10143, 3,    48.71, 5,   coast,  -32.78,  19625.00,11904.08,10674.14,   98.70, 42.9, 0.00, 4.14, 4.09
6, 10143, 3,    48.72, 5,   coast,  -35.27,  19629.00,11902.79,10672.85,   98.32, 42.9, 0.00, 4.14, 4.09
6, 10143, 3,    48.73, 5,   coast,  -37.73,  19628.00,11903.11,10673.17,   97.91, 42.9, 0.00, 4.14, 4.12
6, 10143, 3,    48.74, 5,   coast,  -40.16,  19628.00,11903.11,10673.17,   97.48, 42.9, 0.00, 4.14, 4.09
6, 10143, 3,    48.75, 5,   coast,  -42.55,  19630.00,11902.46,10672.52,   97.02, 42.9, 0.00, 4.14, 4.09
6, 10143, 3,    48.76, 5,   coast,  -44.91,  19629.00,11902.79,10672.85,   96.53, 42.9, 0.00, 4.14, 4.09
6, 10143, 3,    48.77, 5,   coast,  -47.23,  19627.00,11903.43,10673.49,   96.02, 42.9, 0.00, 4.14, 4.09
6, 10143, 3,    48.78, 5,   coast,  -49.52,  19632.00,11901.82,10671.88,   95.49, 42.9, 0.00, 4.14, 4.09
6, 10143, 3,    48.79, 5,   coast,  -51.77,  19628.00,11903.11,10673.17,   94.93, 42.9, 0.00, 4.14, 4.09
6, 10143, 3,    48.80, 5,   coast,  -53.99,  19628.00,11903.11,10673.17,   94.35, 42.9, 0.00, 4.14, 4.09
6, 10143, 3,    48.81, 5,   coast,  -56.17,  19632.00,11901.82,10671.88,   93.74, 42.9, 0.00, 4.14, 4.09
6, 10143, 3,    48.82, 5,   coast,  -58.30,  19624.00,11904.40,10674.46,   93.11, 42.9, 0.00, 4.14, 4.09
6, 10143, 3,    48.83, 5,   coast,  -60.40,  19630.00,11902.46,10672.52,   92.46, 42.9, 0.00, 4.14, 4.09
6, 10143, 3,    48.84, 5,   coast,  -62.46,  19633.00,11901.50,10671.55,   91.79, 42.9, 0.00, 4.14, 4.11
6, 10143, 3,    48.85, 5,   coast,  -64.48,  19633.00,11901.50,10671.55,   91.09, 42.9, 0.00, 4.14, 4.11
6, 10143, 3,    48.86, 5,   coast,  -66.45,  19629.00,11902.79,10672.85,   90.38, 42.9, 0.00, 4.14, 4.09
6, 10143, 3,    48.87, 5,   coast,  -68.38,  19632.00,11901.82,10671.88,   89.64, 42.9, 0.00, 4.14, 4.09
6, 10143, 3,    48.88, 5,   coast,  -70.27,  19625.00,11904.08,10674.14,   88.88, 42.9, 0.00, 4.14, 4.09
6, 10143, 3,    48.89, 5,   coast,  -72.12,  19629.00,11902.79,10672.85,   88.11, 42.9, 0.00, 4.12, 4.09
6, 10143, 3,    48.90, 5,   coast,  -73.93,  19630.00,11902.46,10672.52,   87.31, 42.9, 0.00, 4.14, 4.09
6, 10143, 3,    48.91, 5,   coast,  -75.69,  19630.00,11902.46,10672.52,   86.50, 42.9, 0.00, 4.14, 4.09
6, 10143, 3,    48.92, 5,   coast,  -77.40,  19630.00,11902.46,10672.52,   85.66, 42.9, 0.00, 4.14, 4.09
6, 10143, 3,    48.93, 5,   coast,  -79.07,  19627.00,11903.43,10673.49,   84.81, 42.9, 0.00, 4.14, 4.09
6, 10143, 3,    48.94, 5,   coast,  -80.69,  19633.00,11901.50,10671.55,   83.94, 42.8, 0.00, 4.14, 4.09
6, 10143, 3,    48.95, 5,   coast,  -82.27,  19628.00,11903.11,10673.17,   83.06, 42.9, 0.00, 4.14, 4.11
6, 10143, 3,    48.96, 5,   coast,  -83.81,  19628.00,11903.11,10673.17,   82.15, 42.9, 0.00, 4.14, 4.11
6, 10143, 3,    48.97, 5,   coast,  -85.29,  19632.00,11901.82,10671.88,   81.24, 42.8, 0.00, 4.14, 4.09
6, 10143, 3,    48.98, 5,   coast,  -86.73,  19622.00,11905.05,10675.11,   80.30, 42.8, 0.00, 4.14, 4.09
6, 10143, 3,    48.99, 5,   coast,  -88.12,  19632.00,11901.82,10671.88,   79.35, 42.8, 0.00, 4.14, 4.09
6, 10143, 3,    49.00, 5,   coast,  -89.47,  19633.00,11901.50,10671.55,   78.39, 42.8, 0.00, 4.14, 4.09
6, 10143, 3,    49.01, 5,   coast,  -90.77,  19633.00,11901.50,10671.55,   77.42, 42.8, 0.00, 4.14, 4.09
6, 10143, 3,    49.02, 5,   coast,  -92.02,  19628.00,11903.11,10673.17,   76.43, 42.8, 0.00, 4.14, 4.09
6, 10143, 3,    49.03, 5,   coast,  -93.22,  19632.00,11901.82,10671.88,   75.43, 42.8, 0.00, 4.14, 4.09
6, 10143, 3,    49.04, 5,   coast,  -94.37,  19624.00,11904.40,10674.46,   74.41, 42.8, 0.00, 4.14, 4.09
6, 10143, 3,    49.05, 5,   coast,  -95.48,  19633.00,11901.50,10671.55,   73.39, 42.8, 0.00, 4.14, 4.09
6, 10143, 3,    49.06, 5,   coast,  -96.54,  19628.00,11903.11,10673.17,   72.35, 42.8, 0.00, 4.14, 4.11
6, 10143, 3,    49.07, 5,   coast,  -97.55,  19628.00,11903.11,10673.17,   71.31, 42.8, 0.00, 4.14, 4.11
6, 10143, 3,    49.08, 5,   coast,  -98.51,  19623.00,11904.73,10674.78,   70.25, 42.8, 0.00, 4.14, 4.09
6, 10143, 3,    49.09, 5,   coast,  -99.42,  19629.00,11902.79,10672.85,   69.18, 42.8, 0.00, 4.14, 4.09
6, 10143, 3,    49.10, 5,   coast, -100.29,  19629.00,11902.79,10672.85,   68.11, 42.8, 0.00, 4.14, 4.09
6, 10143, 3,    49.11, 5,   coast, -101.11,  19633.00,11901.50,10671.55,   67.02, 42.8, 0.00, 4.14, 4.09
6, 10143, 3,    49.12, 5,   coast, -101.88,  19629.00,11902.79,10672.85,   65.93, 42.8, 0.00, 4.14, 4.09
6, 10143, 3,    49.13, 5,   coast, -102.60,  19629.00,11902.79,10672.85,   64.83, 42.8, 0.00, 4.14, 4.09
6, 10143, 3,    49.14, 5,   coast, -103.28,  19632.00,11901.82,10671.88,   63.72, 42.8, 0.00, 4.14, 4.09
6, 10143, 3,    49.15, 5,   coast, -103.90,  19633.00,11901.50,10671.55,   62.61, 42.8, 0.00, 4.14, 4.09
6, 10143, 3,    49.16, 5,   coast, -104.48,  19631.00,11902.14,10672.20,   61.49, 42.8, 0.00, 4.14, 4.09
6, 10143, 3,    49.17, 5,   coast, -105.02,  19634.00,11901.17,10671.23,   60.36, 42.8, 0.00, 4.14, 4.11
6, 10143, 3,    49.18, 5,   coast, -105.50,  19634.00,11901.17,10671.23,   59.24, 42.8, 0.00, 4.14, 4.11
6, 10143, 3,    49.19, 5,   coast, -105.94,  19636.00,11900.53,10670.58,   58.10, 42.8, 0.00, 4.14, 4.09
6, 10143, 3,    49.20, 5,   coast, -106.34,  19635.00,11900.85,10670.91,   56.97, 42.8, 0.00, 4.14, 4.09
6, 10143, 3,    49.21, 5,   coast, -106.71,  19626.00,11903.76,10673.81,   55.83, 42.8, 0.00, 4.14, 4.09
6, 10143, 3,    49.22, 5,   coast, -107.08,  19635.00,11900.85,10670.91,   54.68, 42.8, 0.00, 4.14, 4.09
6, 10143, 3,    49.23, 5,   coast, -107.43,  19634.00,11901.17,10671.23,   53.54, 42.8, 0.00, 4.14, 4.09
6, 10143, 3,    49.24, 5,   coast, -107.78,  19634.00,11901.17,10671.23,   52.39, 42.8, 0.00, 4.14, 4.09
6, 10143, 3,    49.25, 5,   coast, -108.13,  19633.00,11901.50,10671.55,   51.24, 42.8, 0.00, 4.14, 4.09
6, 10143, 3,    49.26, 5,   coast, -108.46,  19635.00,11900.85,10670.91,   50.09, 42.8, 0.00, 4.14, 4.09
6, 10143, 3,    49.27, 5,   coast, -108.77,  19632.00,11901.82,10671.88,   48.94, 42.8, 0.00, 4.14, 4.09
6, 10143, 3,    49.28, 5,   coast, -109.07,  19633.00,11901.50,10671.55,   47.79, 42.8, 0.00, 4.14, 4.12
6, 10143, 3,    49.29, 5,   coast, -109.34,  19633.00,11901.50,10671.55,   46.63, 42.8, 0.00, 4.14, 4.09
6, 10143, 3,    49.30, 5,   coast, -109.60,  19630.00,11902.46,10672.52,   45.49, 42.8, 0.00, 4.14, 4.09
6, 10143, 3,    49.31, 5,   coast, -109.83,  19633.00,11901.50,10671.55,   44.34, 42.7, 0.00, 4.14, 4.09
6, 10143, 3,    49.32, 5,   coast, -110.05,  19638.00,11899.88,10669.94,   43.19, 42.7, 0.00, 4.12, 4.09
6, 10143, 3,    49.33, 5,   coast, -110.24,  19637.00,11900.20,10670.26,   42.05, 42.7, 0.00, 4.14, 4.09
6, 10143, 3,    49.34, 5,   coast, -110.42,  19637.00,11900.20,10670.26,   40.90, 42.7, 0.00, 4.14, 4.09
6, 10143, 3,    49.35, 5,   coast, -110.58,  19640.00,11899.24,10669.29,   39.77, 42.7, 0.00, 4.14, 4.09
6, 10143, 3,    49.36, 5,   coast, -110.71,  19641.00,11898.91,10668.97,   38.64, 42.7, 0.00, 4.14, 4.09
6, 10143, 3,    49.37, 5,   coast, -110.83,  19638.00,11899.88,10669.94,   37.51, 42.7, 0.00, 4.14, 4.09
6, 10143, 3,    49.38, 5,   coast, -110.92,  19636.00,11900.53,10670.58,   36.39, 42.7, 0.00, 4.14, 4.09
6, 10143, 3,    49.39, 5,   coast, -110.98,  19636.00,11900.53,10670.58,   35.26, 42.7, 0.00, 4.14, 4.11
6, 10143, 3,    49.40, 5,   coast, -111.02,  19636.00,11900.53,10670.58,   34.15, 42.7, 0.00, 4.12, 4.11
6, 10143, 3,    49.41, 5,   coast, -111.03,  19638.00,11899.88,10669.94,   33.04, 42.7, 0.00, 4.14, 4.09
6, 10143, 3,    49.42, 5,   coast, -111.01,  19634.00,11901.17,10671.23,   31.93, 42.7, 0.00, 4.14, 4.09
6, 10143, 3,    49.43, 5,   coast, -110.96,  19647.00,11896.98,10667.03,   30.83, 42.7, 0.00, 4.12, 4.09
6, 10143, 3,    49.44, 5,   coast, -110.87,  19648.00,11896.65,10666.71,   29.74, 42.7, 0.00, 4.14, 4.09
6, 10143, 3,    49.45, 5,   coast, -110.75,  19640.00,11899.24,10669.29,   28.66, 42.7, 0.00, 4.14, 4.09
6, 10143, 3,    49.46, 5,   coast, -110.58,  19641.00,11898.91,10668.97,   27.58, 42.7, 0.00, 4.14, 4.09
6, 10143, 3,    49.47, 5,   coast, -110.37,  19643.00,11898.27,10668.32,   26.51, 42.7, 0.00, 4.14, 4.09
6, 10143, 3,    49.48, 5,   coast, -110.11,  19647.00,11896.98,10667.03,   25.44, 42.7, 0.00, 4.12, 4.09
6, 10143, 3,    49.49, 5,   coast, -109.81,  19643.00,11898.27,10668.32,   24.38, 42.7, 0.00, 4.14, 4.09
6, 10143, 3,    49.50, 5,   coast, -109.45,  19647.00,11896.98,10667.03,   23.33, 42.7, 0.00, 4.14, 4.12
6, 10143, 3,    49.51, 5,   coast, -109.04,  19647.00,11896.98,10667.03,   22.30, 42.7, 0.00, 4.14, 4.11
6, 10143, 3,    49.52, 5,   coast, -108.58,  19640.00,11899.24,10669.29,   21.26, 42.7, 0.00, 4.14, 4.09
6, 10143, 3,    49.53, 5,   coast, -108.05,  19642.00,11898.59,10668.65,   20.24, 42.7, 0.00, 4.14, 4.09
6, 10143, 3,    49.54, 5,   coast, -107.46,  19646.00,11897.30,10667.36,   19.23, 42.7, 0.00, 4.14, 4.09
6, 10143, 3,    49.55, 5,   coast, -106.80,  19644.00,11897.94,10668.00,   18.22, 42.7, 0.00, 4.14, 4.09
6, 10143, 3,    49.56, 5,   coast, -106.08,  19642.00,11898.59,10668.65,   17.27, 42.7, 0.00, 4.14, 4.09
6, 10143, 3,    49.57, 5,   coast, -105.29,  19641.00,11898.91,10668.97,   16.30, 42.7, 0.00, 4.14, 4.09
6, 10143, 3,    49.58, 5,   coast, -104.43,  19644.00,11897.94,10668.00,   15.33, 42.7, 0.00, 4.14, 4.09
6, 10143, 3,    49.59, 5,   coast, -103.49,  19642.00,11898.59,10668.65,   14.38, 42.7, 0.00, 4.14, 4.09
6, 10143, 3,    49.60, 5,   coast, -102.48,  19651.00,11895.68,10665.74,   13.43, 42.7, 0.00, 4.14, 4.09
6, 10143, 3,    49.61, 5,   coast, -101.40,  19645.00,11897.62,10667.68,   12.50, 42.7, 0.00, 4.14, 4.11
6, 10143, 3,    49.62, 5,   coast, -100.24,  19645.00,11897.62,10667.68,   11.58, 42.7, 0.00, 4.14, 4.09
6, 10143, 3,    49.63, 5,   coast,  -99.01,  19648.00,11896.65,10666.71,   10.67, 42.7, 0.00, 4.14, 4.09
6, 10143, 3,    49.64, 5,   coast,  -97.70,  19650.00,11896.01,10666.06,    9.77, 42.7, 0.00, 4.12, 4.09
6, 10143, 3,    49.65, 5,   coast,  -96.31,  19647.00,11896.98,10667.03,    8.89, 42.7, 0.00, 4.14, 4.09
6, 10143, 3,    49.66, 5,   coast,  -94.85,  19646.00,11897.30,10667.36,    8.02, 42.7, 0.00, 4.14, 4.09
6, 10143, 3,    49.67, 5,   coast,  -93.32,  19649.00,11896.33,10666.39,    7.16, 42.7, 0.00, 4.14, 4.09
6, 10143, 3,    49.68, 5,   coast,  -91.72,  19650.00,11896.01,10666.06,    6.31, 42.7, 0.00, 4.14, 4.09
6, 10143, 3,    49.69, 5,   coast,  -90.04,  19652.00,11895.36,10665.42,    5.48, 42.7, 0.00, 4.14, 4.09
6, 10143, 3,    49.70, 5,   coast,  -88.30,  19644.00,11897.94,10668.00,    4.66, 42.7, 0.00, 4.14, 4.09
6, 10143, 3,    49.71, 5,   coast,  -86.50,  19648.00,11896.65,10666.71,    1.23, 42.7, 0.00, 4.14, 4.09
6, 10143, 3,    49.72, 5,   coast,  -84.64,  19648.00,11896.65,10666.71,   -2.45, 42.7, 0.00, 4.12, 4.12
6, 10143, 3,    49.73, 5,   coast,  -82.72,  19648.00,11896.65,10666.71,   -5.81, 42.7, 0.00, 4.14, 4.11
6, 10143, 3,    49.74, 5,   coast,  -80.74,  19651.00,11895.68,10665.74,   -8.60, 42.7, 0.00, 4.14, 4.09
6, 10143, 3,    49.75, 5,   coast,  -78.72,  19655.00,11894.39,10664.45,  -11.29, 42.6, 0.00, 4.14, 4.09
6, 10143, 3,    49.76, 5,   coast,  -76.65,  19655.00,11894.39,10664.45,  -12.80, 42.6, 0.00, 4.14, 4.09
6, 10143, 3,    49.77, 5,   coast,  -74.55,  19649.00,11896.33,10666.39,  -13.25, 42.6, 0.00, 4.14, 4.09
6, 10143, 3,    49.78, 5,   coast,  -72.41,  19652.00,11895.36,10665.42,  -13.41, 42.7, 0.00, 4.14, 4.09
6, 10143, 3,    49.79, 5,   coast,  -70.24,  19655.00,11894.39,10664.45,  -13.51, 42.7, 0.00, 4.14, 4.09
6, 10143, 3,    49.80, 5,   coast,  -68.04,  19656.00,11894.07,10664.13,  -13.61, 42.7, 0.00, 4.14, 4.09
6, 10143, 3,    49.81, 5,   coast,  -65.83,  19654.00,11894.72,10664.77,  -13.71, 42.7, 0.00, 4.14, 4.09
6, 10143, 3,    49.82, 5,   coast,  -63.61,  19656.00,11894.07,10664.13,  -13.82, 42.7, 0.00, 4.14, 4.09
6, 10143, 3,    49.83, 5,   coast,  -61.38,  19659.00,11893.10,10663.16,  -13.92, 42.7, 0.00, 4.14, 4.11
6, 10143, 3,    49.84, 5,   coast,  -59.15,  19659.00,11893.10,10663.16,  -14.03, 42.7, 0.00, 4.12, 4.11
6, 10143, 3,    49.85, 5,   coast,  -56.92,  19655.00,11894.39,10664.45,  -14.13, 42.6, 0.00, 4.14, 4.09
6, 10143, 3,    49.86, 5,   coast,  -54.71,  19658.00,11893.43,10663.48,  -14.21, 42.6, 0.00, 4.14, 4.09
6, 10143, 3,    49.87, 5,   coast,  -52.51,  19660.00,11892.78,10662.84,  -14.32, 42.6, 0.00, 4.14, 4.09
6, 10143, 3,    49.88, 5,   coast,  -50.34,  19662.00,11892.14,10662.19,  -14.42, 42.6, 0.00, 4.14, 4.09
6, 10143, 3,    49.89, 5,   coast,  -48.20,  19663.00,11891.81,10661.87,  -14.52, 42.6, 0.00, 4.14, 4.09
6, 10143, 3,    49.90, 5,   coast,  -46.08,  19661.00,11892.46,10662.52,  -14.63, 42.6, 0.00, 4.14, 4.09
6, 10143, 3,    49.91, 5,   coast,  -44.01,  19662.00,11892.14,10662.19,  -14.73, 42.6, 0.00, 4.14, 4.09
6, 10143, 3,    49.92, 5,   coast,  -41.98,  19665.00,11891.17,10661.23,  -14.84, 42.6, 0.00, 4.14, 4.09
6, 10143, 3,    49.93, 5,   coast,  -40.00,  19666.00,11890.85,10660.90,  -14.95, 42.6, 0.00, 4.14, 4.09
6, 10143, 3,    49.94, 5,   coast,  -38.08,  19665.00,11891.17,10661.23,  -15.06, 42.6, 0.00, 4.14, 4.11
6, 10143, 3,    49.95, 5,   coast,  -36.20,  19665.00,11891.17,10661.23,  -15.17, 42.6, 0.00, 4.14, 4.11
6, 10143, 3,    49.96, 5,   coast,  -34.39,  19666.00,11890.85,10660.90,  -15.26, 42.6, 0.00, 4.14, 4.09
6, 10143, 3,    49.97, 5,   coast,  -32.65,  19664.00,11891.49,10661.55,  -15.37, 42.6, 0.00, 4.14, 4.09
6, 10143, 3,    49.98, 5,   coast,  -30.97,  19665.00,11891.17,10661.23,  -15.48, 42.6, 0.00, 4.14, 4.09
6, 10143, 3,    49.99, 5,   coast,  -29.36,  19670.00,11889.56,10659.61,  -15.59, 42.6, 0.00, 4.14, 4.09
6, 10143, 3,    50.00, 5,   coast,  -27.82,  19668.00,11890.20,10660.26,  -15.70, 42.6, 0.00, 4.12, 4.09
6, 10143, 3,    50.01, 5,   coast,  -26.35,  19665.00,11891.17,10661.23,  -15.82, 42.6, 0.00, 4.14, 4.09
6, 10143, 3,    50.02, 5,   coast,  -24.96,  19669.00,11889.88,10659.94,  -15.93, 42.6, 0.00, 4.14, 4.09
6, 10143, 3,    50.03, 5,   coast,  -23.64,  19666.00,11890.85,10660.90,  -16.04, 42.6, 0.00, 4.14, 4.09
6, 10143, 3,    50.04, 5,   coast,  -22.40,  19666.00,11890.85,10660.90,  -16.15, 42.6, 0.00, 4.14, 4.09
6, 10143, 3,    50.05, 5,   coast,  -21.23,  19670.00,11889.56,10659.61,  -16.27, 42.6, 0.00, 4.14, 4.11
6, 10143, 3,    50.06, 5,   coast,  -20.14,  19670.00,11889.56,10659.61,  -16.36, 42.6, 0.00, 4.14, 4.09
6, 10143, 3,    50.07, 5,   coast,  -19.13,  19663.00,11891.81,10661.87,  -16.48, 42.6, 0.00, 4.14, 4.09
6, 10143, 3,    50.08, 5,   coast,  -18.19,  19671.00,11889.23,10659.29,  -16.59, 42.6, 0.00, 4.14, 4.09
6, 10143, 3,    50.09, 5,   coast,  -17.32,  19672.00,11888.91,10658.97,  -16.70, 42.6, 0.00, 4.14, 4.09
6, 10143, 3,    50.10, 5,   coast,  -16.52,  19668.00,11890.20,10660.26,  -16.82, 42.6, 0.00, 4.14, 4.09
6, 10143, 3,    50.11, 5,   coast,  -15.79,  19670.00,11889.56,10659.61,  -16.93, 42.6, 0.00, 4.14, 4.09
6, 10143, 3,    50.12, 5,   coast,  -15.13,  19675.00,11887.94,10658.00,  -17.05, 42.6, 0.00, 4.14, 4.09
6, 10143, 3,    50.13, 5,   coast,  -14.53,  19672.00,11888.91,10658.97,  -17.16, 42.6, 0.00, 4.14, 4.09
6, 10143, 3,    50.14, 5,   coast,  -14.00,  19672.00,11888.91,10658.97,  -17.28, 42.6, 0.00, 4.14, 4.09
6, 10143, 3,    50.15, 5,   coast,  -13.52,  19669.00,11889.88,10659.94,  -17.40, 42.6, 0.00, 4.14, 4.09
6, 10143, 3,    50.16, 5,   coast,  -13.10,  19672.00,11888.91,10658.97,  -17.49, 42.6, 0.00, 4.14, 4.11
6, 10143, 3,    50.17, 5,   coast,  -12.74,  19672.00,11888.91,10658.97,  -17.60, 42.6, 0.00, 4.14, 4.11
6, 10143, 3,    50.18, 5,   coast,  -12.42,  19671.00,11889.23,10659.29,  -17.72, 42.6, 0.00, 4.14, 4.09
6, 10143, 3,    50.19, 5,   coast,  -12.15,  19671.00,11889.23,10659.29,  -17.84, 42.6, 0.00, 4.14, 4.09
6, 10143, 3,    50.20, 5,   coast,  -11.92,  19676.00,11887.62,10657.68,  -17.95, 42.6, 0.00, 4.14, 4.09
6, 10143, 3,    50.21, 5,   coast,  -11.75,  19679.00,11886.65,10656.71,  -18.07, 42.6, 0.00, 4.14, 4.09
6, 10143, 3,    50.22, 5,   coast,  -11.64,  19673.00,11888.59,10658.65,  -18.19, 42.6, 0.00, 4.14, 4.09
6, 10143, 3,    50.23, 5,   coast,  -11.58,  19672.00,11888.91,10658.97,  -18.31, 42.6, 0.00, 4.14, 4.09
6, 10143, 3,    50.24, 5,   coast,  -11.55,  19671.00,11889.23,10659.29,  -18.42, 42.6, 0.00, 4.14, 4.09
6, 10143, 3,    50.25, 5,   coast,  -11.56,  19679.00,11886.65,10656.71,  -18.54, 42.6, 0.00, 4.14, 4.09
6, 10143, 3,    50.26, 5,   coast,  -11.57,  19681.00,11886.01,10656.07,  -18.64, 42.6, 0.00, 4.14, 4.09
6, 10143, 3,    50.27, 5,   coast,  -11.60,  19673.00,11888.59,10658.65,  -18.75, 42.6, 0.00, 4.14, 4.11
6, 10143, 3,    50.28, 5,   coast,  -11.62,  19673.00,11888.59,10658.65,  -18.87, 42.6, 0.00, 4.12, 4.11
6, 10143, 3,    50.29, 5,   coast,  -11.64,  19677.00,11887.30,10657.36,  -18.99, 42.6, 0.00, 4.14, 4.09
6, 10143, 3,    50.30, 5,   coast,  -11.65,  19675.00,11887.94,10658.00,  -19.11, 42.6, 0.00, 4.14, 4.09
6, 10143, 3,    50.31, 5,   coast,  -11.67,  19682.00,11885.69,10655.75,  -19.23, 42.6, 0.00, 4.14, 4.09
6, 10143, 3,    50.32, 5,   coast,  -11.69,  19674.00,11888.27,10658.32,  -19.35, 42.6, 0.00, 4.14, 4.09
6, 10143, 3,    50.33, 5,   coast,  -11.71,  19678.00,11886.98,10657.03,  -19.47, 42.6, 0.00, 4.14, 4.09
6, 10143, 3,    50.34, 5,   coast,  -11.72,  19680.00,11886.33,10656.39,  -19.59, 42.6, 0.00, 4.14, 4.09
6, 10143, 3,    50.35, 5,   coast,  -11.74,  19687.00,11884.08,10654.13,  -19.71, 42.6, 0.00, 4.12, 4.09
6, 10143, 3,    50.36, 5,   coast,  -11.76,  19684.00,11885.04,10655.10,  -19.81, 42.6, 0.00, 4.12, 4.09
6, 10143, 3,    50.37, 5,   coast,  -11.77,  19688.00,11883.76,10653.81,  -19.93, 42.6, 0.00, 4.14, 4.09
6, 10143, 3,    50.38, 5,   coast,  -11.78,  19682.00,11885.69,10655.75,  -20.05, 42.6, 0.00, 4.14, 4.11
6, 10143, 3,    50.39, 5,   coast,  -11.80,  19682.00,11885.69,10655.75,  -20.17, 42.6, 0.00, 4.14, 4.09
6, 10143, 3,    50.40, 5,   coast,  -11.81,  19686.00,11884.40,10654.46,  -20.29, 42.6, 0.00, 4.14, 4.09
6, 10143, 3,    50.41, 5,   coast,  -11.82,  19688.00,11883.76,10653.81,  -20.41, 42.6, 0.00, 4.14, 4.09
6, 10143, 3,    50.42, 5,   coast,  -11.83,  19685.00,11884.72,10654.78,  -20.53, 42.6, 0.00, 4.14, 4.09
6, 10143, 3,    50.43, 5,   coast,  -11.84,  19690.00,11883.11,10653.17,  -20.66, 42.6, 0.00, 4.14, 4.11
6, 10143, 3,    50.44, 5,   coast,  -11.85,  19682.00,11885.69,10655.75,  -20.78, 42.6, 0.00, 4.14, 4.09
6, 10143, 3,    50.45, 5,   coast,  -11.85,  19685.00,11884.72,10654.78,  -20.91, 42.6, 0.00, 4.14, 4.09
6, 10143, 3,    50.46, 5,   coast,  -11.86,  19691.00,11882.79,10652.85,  -21.00, 42.6, 0.00, 4.14, 4.09
6, 10143, 3,    50.47, 5,   coast,  -11.87,  19691.00,11882.79,10652.85,  -21.12, 42.6, 0.00, 4.14, 4.09
6, 10143, 3,    50.48, 5,   coast,  -11.87,  19691.00,11882.79,10652.85,  -21.25, 42.6, 0.00, 4.14, 4.09
6, 10143, 3,    50.49, 5,   coast,  -11.87,  19695.00,11881.50,10651.56,  -21.37, 42.6, 0.00, 4.14, 4.12
6, 10143, 3,    50.50, 5,   coast,  -11.88,  19695.00,11881.50,10651.56,  -21.49, 42.6, 0.00, 4.12, 4.11
6, 10143, 3,    50.51, 5,   coast,  -11.88,  19692.00,11882.47,10652.52,  -21.61, 42.6, 0.00, 4.14, 4.09
6, 10143, 3,    50.52, 5,   coast,  -11.88,  19690.00,11883.11,10653.17,  -21.74, 42.5, 0.00, 4.14, 4.09
6, 10143, 3,    50.53, 5,   coast,  -11.88,  19690.00,11883.11,10653.17,  -21.87, 42.5, 0.00, 4.14, 4.09
6, 10143, 3,    50.54, 5,   coast,  -11.88,  19692.00,11882.47,10652.52,  -21.99, 42.5, 0.00, 4.14, 4.09
6, 10143, 3,    50.55, 5,   coast,  -11.88,  19690.00,11883.11,10653.17,  -22.12, 42.5, 0.00, 4.12, 4.09
6, 10143, 3,    50.56, 5,   coast,  -11.87,  19688.00,11883.76,10653.81,  -22.21, 42.5, 0.00, 4.14, 4.09
6, 10143, 3,    50.57, 5,   coast,  -11.87,  19686.00,11884.40,10654.46,  -22.33, 42.6, 0.00, 4.14, 4.09
6, 10143, 3,    50.58, 5,   coast,  -11.86,  19690.00,11883.11,10653.17,  -22.46, 42.6, 0.00, 4.14, 4.09
6, 10143, 3,    50.59, 5,   coast,  -11.86,  19690.00,11883.11,10653.17,  -22.58, 42.6, 0.00, 4.14, 4.09
6, 10143, 3,    50.60, 5,   coast,  -11.85,  19690.00,11883.11,10653.17,  -22.70, 42.6, 0.00, 4.14, 4.11
6, 10143, 3,    50.61, 5,   coast,  -11.84,  19690.00,11883.11,10653.17,  -22.83, 42.6, 0.00, 4.14, 4.11
6, 10143, 3,    50.62, 5,   coast,  -11.83,  19690.00,11883.11,10653.17,  -22.95, 42.5, 0.00, 4.14, 4.09
6, 10143, 3,    50.63, 5,   coast,  -11.82,  19694.00,11881.82,10651.88,  -23.08, 42.5, 0.00, 4.14, 4.09
6, 10143, 3,    50.64, 5,   coast,  -11.81,  19684.00,11885.04,10655.10,  -23.21, 42.5, 0.00, 4.14, 4.09
6, 10143, 3,    50.65, 5,   coast,  -11.80,  19684.00,11885.04,10655.10,  -23.34, 42.5, 0.00, 4.14, 4.09
6, 10143, 3,    50.66, 5,   coast,  -11.79,  19687.00,11884.08,10654.13,  -23.41, 42.5, 0.00, 4.12, 4.09
6, 10143, 3,    50.67, 5,   coast,  -11.78,  19681.00,11886.01,10656.07,  -23.53, 42.5, 0.00, 4.14, 4.09
6, 10143, 3,    50.68, 5,   coast,  -11.78,  19694.00,11881.82,10651.88,  -23.66, 42.5, 0.00, 4.14, 4.09
6, 10143, 3,    50.69, 5,   coast,  -11.78,  19691.00,11882.79,10652.85,  -23.78, 42.5, 0.00, 4.14, 4.09
