#version,serial,flight,call,time,state,state_name,acceleration,pressure,altitude,height,speed,temperature,drogue_voltage,main_voltage,battery_voltage,connected,locked,nsat,latitude,longitude,altitude,year,month,day,hour,minute,second,pad_dist,pad_range,pad_az,pad_el,pdop,hdop,vdop,sat01,sat02,sat03,sat04,sat05,sat06,sat07,sat08,sat09,sat10,sat11,sat12,sat13,sat14,sat15,sat16,sat17,sat18,sat19,sat20,sat21,sat22,sat23,sat24,sat25,sat26,sat27,sat28,sat29,sat30,sat31,sat32
6, 11641, 3,KJ5KAL,     3.44, 3,   boost,   43.36,  85651.00, 1395.02,  201.51,  198.77, 44.5, 4.10, 4.14, 4.09, 1, 1,  8,  33.1669789,-106.3432689,  1228.0, 2026,  6, 12, 18, 55, 38,       26,       28, 238, -17,   1.8,2147483647.0,2147483647.0,  0,  0,  0, 20, 17,  0, 13,  0,  0, 18,  0,  0,  0,  0,  0, 14,  0,  9,  0, 17,  0,  0, 22, 20, 21,  0,  0,  0,  0,  0,  0,  0
6, 11641, 3,KJ5KAL,     3.45, 3,   boost,   42.84,  85651.00, 1395.02,  201.51,  199.19, 44.5, 4.10, 4.14, 4.09, 1, 1,  8,  33.1669789,-106.3432689,  1228.0, 2026,  6, 12, 18, 55, 38,       26,       28, 238, -17,   1.8,2147483647.0,2147483647.0,  0,  0,  0, 20, 17,  0, 13,  0,  0, 18,  0,  0,  0,  0,  0, 14,  0,  9,  0, 17,  0,  0, 22, 20, 21,  0,  0,  0,  0,  0,  0,  0
6, 11641, 3,KJ5KAL,     3.46, 3,   boost,   46.97,  85651.00, 1395.02,  201.51,  199.67, 44.5, 4.10, 4.14, 4.09, 1, 1,  8,  33.1669789,-106.3432689,  1228.0, 2026,  6, 12, 18, 55, 38,       26,       28, 238, -17,   1.8,2147483647.0,2147483647.0,  0,  0,  0, 20, 17,  0, 13,  0,  0, 18,  0,  0,  0,  0,  0, 14,  0,  9,  0, 17,  0,  0, 22, 20, 21,  0,  0,  0,  0,  0,  0,  0
6, 11641, 3,KJ5KAL,     3.47, 3,   boost,   50.58,  85651.00, 1395.02,  201.51,  200.20, 44.5, 4.10, 4.14, 4.09, 1, 1,  8,  33.1669789,-106.3432689,  1228.0, 2026,  6, 12, 18, 55, 38,       26,       28, 238, -17,   1.8,2147483647.0,2147483647.0,  0,  0,  0, 20, 17,  0, 13,  0,  0, 18,  0,  0,  0,  0,  0, 14,  0,  9,  0, 17,  0,  0, 22, 20, 21,  0,  0,  0,  0,  0,  0,  0
6, 11641, 3,KJ5KAL,     3.48, 3,   boost,   72.78,  85651.00, 1395.02,  201.51,  200.77, 44.5, 4.10, 4.14, 4.09, 1, 1,  8,  33.1669789,-106.3432689,  1228.0, 2026,  6, 12, 18, 55, 38,       26,       28, 238, -17,   1.8,2147483647.0,2147483647.0,  0,  0,  0, 20, 17,  0, 13,  0,  0, 18,  0,  0,  0,  0,  0, 14,  0,  9,  0, 17,  0,  0, 22, 20, 21,  0,  0,  0,  0,  0,  0,  0
6, 11641, 3,KJ5KAL,     3.49, 3,   boost,   67.61,  85579.00, 1401.89,  208.38,  201.38, 44.5, 4.10, 4.14, 4.09, 1, 1,  8,  33.1669789,-106.3432689,  1228.0, 2026,  6, 12, 18, 55, 38,       26,       28, 238, -17,   1.8,2147483647.0,2147483647.0,  0,  0,  0, 20, 17,  0, 13,  0,  0, 18,  0,  0,  0,  0,  0, 14,  0,  9,  0, 17,  0,  0, 22, 20, 21,  0,  0,  0,  0,  0,  0,  0
6, 11641, 3,KJ5KAL,     3.50, 3,   boost,   63.49,  85579.00, 1401.89,  208.38,  202.01, 44.5, 4.10, 4.14, 4.09, 1, 1,  8,  33.1669789,-106.3432689,  1228.0, 2026,  6, 12, 18, 55, 38,       26,       28, 238, -17,   1.8,2147483647.0,2147483647.0,  0,  0,  0, 20, 17,  0, 13,  0,  0, 18,  0,  0,  0,  0,  0, 14,  0,  9,  0, 17,  0,  0, 22, 20, 21,  0,  0,  0,  0,  0,  0,  0
6, 11641, 3,KJ5KAL,     3.51, 3,   boost,   65.55,  85579.00, 1401.89,  208.38,  202.63, 44.5, 4.10, 4.14, 4.09, 1, 1,  8,  33.1669789,-106.3432689,  1228.0, 2026,  6, 12, 18, 55, 38,       26,       28, 238, -17,   1.8,2147483647.0,2147483647.0,  0,  0,  0, 20, 17,  0, 13,  0,  0, 18,  0,  0,  0,  0,  0, 14,  0,  9,  0, 17,  0,  0, 22, 20, 21,  0,  0,  0,  0,  0,  0,  0
6, 11641, 3,KJ5KAL,     3.52, 3,   boost,   54.71,  85579.00, 1401.89,  208.38,  203.25, 44.5, 4.10, 4.14, 4.09, 1, 1,  8,  33.1669789,-106.3432689,  1228.0, 2026,  6, 12, 18, 55, 38,       26,       28, 238, -17,   1.8,2147483647.0,2147483647.0,  0,  0,  0, 20, 17,  0, 13,  0,  0, 18,  0,  0,  0,  0,  0, 14,  0,  9,  0, 17,  0,  0, 22, 20, 21,  0,  0,  0,  0,  0,  0,  0
6, 11641, 3,KJ5KAL,     3.53, 3,   boost,   52.13,  85579.00, 1401.89,  208.38,  203.86, 44.5, 4.10, 4.14, 4.09, 1, 1,  8,  33.1669789,-106.3432689,  1228.0, 2026,  6, 12, 18, 55, 38,       26,       28, 238, -17,   1.8,2147483647.0,2147483647.0,  0,  0,  0, 20, 17,  0, 13,  0,  0, 18,  0,  0,  0,  0,  0, 14,  0,  9,  0, 17,  0,  0, 22, 20, 21,  0,  0,  0,  0,  0,  0,  0
6, 11641, 3,KJ5KAL,     3.54, 3,   boost,   67.10,  85455.00, 1413.73,  220.22,  204.47, 44.5, 4.09, 4.13, 4.09, 1, 1,  8,  33.1669789,-106.3432689,  1228.0, 2026,  6, 12, 18, 55, 38,       26,       28, 238, -17,   1.8,2147483647.0,2147483647.0,  0,  0,  0, 20, 17,  0, 13,  0,  0, 18,  0,  0,  0,  0,  0, 14,  0,  9,  0, 17,  0,  0, 22, 20, 21,  0,  0,  0,  0,  0,  0,  0
6, 11641, 3,KJ5KAL,     3.54, 3,   boost,   67.10,  85455.00, 1413.73,  220.22,  204.47, 44.5, 4.09, 4.13, 4.09, 1, 1,  8,  33.1669789,-106.3432689,  1228.0, 2026,  6, 12, 18, 55, 38,       26,       28, 238, -17,   1.8,2147483647.0,2147483647.0,  0,  0,  0, 20, 17,  0, 13,  0,  0, 18,  0,  0,  0,  0,  0, 14,  0,  9,  0, 17,  0,  0, 22, 20, 21,  0,  0,  0,  0,  0,  0,  0
6, 11641, 3,KJ5KAL,     3.55, 3,   boost,   70.19,  85455.00, 1413.73,  220.22,  205.08, 44.5, 4.09, 4.13, 4.09, 1, 1,  8,  33.1669789,-106.3432689,  1228.0, 2026,  6, 12, 18, 55, 38,       26,       28, 238, -17,   1.8,2147483647.0,2147483647.0,  0,  0,  0, 20, 17,  0, 13,  0,  0, 18,  0,  0,  0,  0,  0, 14,  0,  9,  0, 17,  0,  0, 22, 20, 21,  0,  0,  0,  0,  0,  0,  0
6, 11641, 3,KJ5KAL,     3.56, 3,   boost,   60.39,  85455.00, 1413.73,  220.22,  205.67, 44.5, 4.09, 4.13, 4.09, 1, 1,  8,  33.1669789,-106.3432689,  1228.0, 2026,  6, 12, 18, 55, 38,       26,       28, 238, -17,   1.8,2147483647.0,2147483647.0,  0,  0,  0, 20, 17,  0, 13,  0,  0, 18,  0,  0,  0,  0,  0, 14,  0,  9,  0, 17,  0,  0, 22, 20, 21,  0,  0,  0,  0,  0,  0,  0
6, 11641, 3,KJ5KAL,     3.57, 3,   boost,   48.00,  85455.00, 1413.73,  220.22,  206.24, 44.5, 4.09, 4.13, 4.09, 1, 1,  8,  33.1669789,-106.3432689,  1228.0, 2026,  6, 12, 18, 55, 38,       26,       28, 238, -17,   1.8,2147483647.0,2147483647.0,  0,  0,  0, 20, 17,  0, 13,  0,  0, 18,  0,  0,  0,  0,  0, 14,  0,  9,  0, 17,  0,  0, 22, 20, 21,  0,  0,  0,  0,  0,  0,  0
6, 11641, 3,KJ5KAL,     3.58, 3,   boost,   56.26,  85455.00, 1413.73,  220.22,  206.79, 44.5, 4.09, 4.13, 4.09, 1, 1,  8,  33.1669789,-106.3432689,  1228.0, 2026,  6, 12, 18, 55, 38,       26,       28, 238, -17,   1.8,2147483647.0,2147483647.0,  0,  0,  0, 20, 17,  0, 13,  0,  0, 18,  0,  0,  0,  0,  0, 14,  0,  9,  0, 17,  0,  0, 22, 20, 21,  0,  0,  0,  0,  0,  0,  0
6, 11641, 3,KJ5KAL,     3.59, 3,   boost,   44.39,  85382.00, 1420.71,  227.20,  207.32, 44.5, 4.09, 4.13, 4.09, 1, 1,  8,  33.1669789,-106.3432689,  1228.0, 2026,  6, 12, 18, 55, 38,       26,       28, 238, -17,   1.8,2147483647.0,2147483647.0,  0,  0,  0, 20, 17,  0, 13,  0,  0, 18,  0,  0,  0,  0,  0, 14,  0,  9,  0, 17,  0,  0, 22, 20, 21,  0,  0,  0,  0,  0,  0,  0
6, 11641, 3,KJ5KAL,     3.60, 3,   boost,   56.78,  85382.00, 1420.71,  227.20,  207.83, 44.5, 4.09, 4.13, 4.09, 1, 1,  8,  33.1669789,-106.3432689,  1228.0, 2026,  6, 12, 18, 55, 38,       26,       28, 238, -17,   1.8,2147483647.0,2147483647.0,  0,  0,  0, 20, 17,  0, 13,  0,  0, 18,  0,  0,  0,  0,  0, 14,  0,  9,  0, 17,  0,  0, 22, 20, 21,  0,  0,  0,  0,  0,  0,  0
6, 11641, 3,KJ5KAL,     3.61, 3,   boost,   53.68,  85382.00, 1420.71,  227.20,  208.32, 44.5, 4.09, 4.13, 4.09, 1, 1,  8,  33.1669789,-106.3432689,  1228.0, 2026,  6, 12, 18, 55, 38,       26,       28, 238, -17,   1.8,2147483647.0,2147483647.0,  0,  0,  0, 20, 17,  0, 13,  0,  0, 18,  0,  0,  0,  0,  0, 14,  0,  9,  0, 17,  0,  0, 22, 20, 21,  0,  0,  0,  0,  0,  0,  0
6, 11641, 3,KJ5KAL,     3.62, 3,   boost,   37.68,  85382.00, 1420.71,  227.20,  208.82, 44.5, 4.09, 4.13, 4.09, 1, 1,  8,  33.1669789,-106.3432689,  1228.0, 2026,  6, 12, 18, 55, 38,       26,       28, 238, -17,   1.8,2147483647.0,2147483647.0,  0,  0,  0, 20, 17,  0, 13,  0,  0, 18,  0,  0,  0,  0,  0, 14,  0,  9,  0, 17,  0,  0, 22, 20, 21,  0,  0,  0,  0,  0,  0,  0
6, 11641, 3,KJ5KAL,     3.63, 3,   boost,   44.39,  85382.00, 1420.71,  227.20,  209.32, 44.5, 4.09, 4.13, 4.09, 1, 1,  8,  33.1669789,-106.3432689,  1228.0, 2026,  6, 12, 18, 55, 38,       26,       28, 238, -17,   1.8,2147483647.0,2147483647.0,  0,  0,  0, 20, 17,  0, 13,  0,  0, 18,  0,  0,  0,  0,  0, 14,  0,  9,  0, 17,  0,  0, 22, 20, 21,  0,  0,  0,  0,  0,  0,  0
6, 11641, 3,KJ5KAL,     3.64, 3,   boost,   54.19,  85344.00, 1424.34,  230.83,  209.84, 44.5, 4.09, 4.13, 4.09, 1, 1,  8,  33.1669789,-106.3432689,  1228.0, 2026,  6, 12, 18, 55, 38,       26,       28, 238, -17,   1.8,2147483647.0,2147483647.0,  0,  0,  0, 20, 17,  0, 13,  0,  0, 18,  0,  0,  0,  0,  0, 14,  0,  9,  0, 17,  0,  0, 22, 20, 21,  0,  0,  0,  0,  0,  0,  0
6, 11641, 3,KJ5KAL,     3.65, 3,   boost,   64.52,  85344.00, 1424.34,  230.83,  210.40, 44.5, 4.09, 4.13, 4.09, 1, 1,  8,  33.1669789,-106.3432689,  1228.0, 2026,  6, 12, 18, 55, 38,       26,       28, 238, -17,   1.8,2147483647.0,2147483647.0,  0,  0,  0, 20, 17,  0, 13,  0,  0, 18,  0,  0,  0,  0,  0, 14,  0,  9,  0, 17,  0,  0, 22, 20, 21,  0,  0,  0,  0,  0,  0,  0
6, 11641, 3,KJ5KAL,     3.66, 3,   boost,   62.45,  85344.00, 1424.34,  230.83,  210.98, 44.5, 4.09, 4.13, 4.09, 1, 1,  8,  33.1669789,-106.3432689,  1228.0, 2026,  6, 12, 18, 55, 38,       26,       28, 238, -17,   1.8,2147483647.0,2147483647.0,  0,  0,  0, 20, 17,  0, 13,  0,  0, 18,  0,  0,  0,  0,  0, 14,  0,  9,  0, 17,  0,  0, 22, 20, 21,  0,  0,  0,  0,  0,  0,  0
6, 11641, 3,KJ5KAL,     3.67, 3,   boost,   56.78,  85344.00, 1424.34,  230.83,  211.59, 44.5, 4.09, 4.13, 4.09, 1, 1,  8,  33.1669789,-106.3432689,  1228.0, 2026,  6, 12, 18, 55, 38,       26,       28, 238, -17,   1.8,2147483647.0,2147483647.0,  0,  0,  0, 20, 17,  0, 13,  0,  0, 18,  0,  0,  0,  0,  0, 14,  0,  9,  0, 17,  0,  0, 22, 20, 21,  0,  0,  0,  0,  0,  0,  0
6, 11641, 3,KJ5KAL,     3.68, 3,   boost,   68.13,  85344.00, 1424.34,  230.83,  212.22, 44.5, 4.09, 4.13, 4.09, 1, 1,  8,  33.1669789,-106.3432689,  1228.0, 2026,  6, 12, 18, 55, 38,       26,       28, 238, -17,   1.8,2147483647.0,2147483647.0,  0,  0,  0, 20, 17,  0, 13,  0,  0, 18,  0,  0,  0,  0,  0, 14,  0,  9,  0, 17,  0,  0, 22, 20, 21,  0,  0,  0,  0,  0,  0,  0
6, 11641, 3,KJ5KAL,     3.69, 3,   boost,   65.03,  85300.00, 1428.55,  235.04,  212.87, 44.5, 4.09, 4.13, 4.09, 1, 1,  8,  33.1669789,-106.3432689,  1228.0, 2026,  6, 12, 18, 55, 38,       26,       28, 238, -17,   1.8,2147483647.0,2147483647.0,  0,  0,  0, 20, 17,  0, 13,  0,  0, 18,  0,  0,  0,  0,  0, 14,  0,  9,  0, 17,  0,  0, 22, 20, 21,  0,  0,  0,  0,  0,  0,  0
6, 11641, 3,KJ5KAL,     3.70, 3,   boost,   65.55,  85300.00, 1428.55,  235.04,  213.52, 44.5, 4.09, 4.13, 4.09, 1, 1,  8,  33.1669789,-106.3432689,  1228.0, 2026,  6, 12, 18, 55, 38,       26,       28, 238, -17,   1.8,2147483647.0,2147483647.0,  0,  0,  0, 20, 17,  0, 13,  0,  0, 18,  0,  0,  0,  0,  0, 14,  0,  9,  0, 17,  0,  0, 22, 20, 21,  0,  0,  0,  0,  0,  0,  0
6, 11641, 3,KJ5KAL,     3.71, 3,   boost,   64.52,  85300.00, 1428.55,  235.04,  214.18, 44.5, 4.09, 4.13, 4.09, 1, 1,  8,  33.1669789,-106.3432689,  1228.0, 2026,  6, 12, 18, 55, 38,       26,       28, 238, -17,   1.8,2147483647.0,2147483647.0,  0,  0,  0, 20, 17,  0, 13,  0,  0, 18,  0,  0,  0,  0,  0, 14,  0,  9,  0, 17,  0,  0, 22, 20, 21,  0,  0,  0,  0,  0,  0,  0
6, 11641, 3,KJ5KAL,     3.72, 3,   boost,   72.78,  85300.00, 1428.55,  235.04,  214.82, 44.5, 4.09, 4.13, 4.09, 1, 1,  8,  33.1669789,-106.3432689,  1228.0, 2026,  6, 12, 18, 55, 38,       26,       28, 238, -17,   1.8,2147483647.0,2147483647.0,  0,  0,  0, 20, 17,  0, 13,  0,  0, 18,  0,  0,  0,  0,  0, 14,  0,  9,  0, 17,  0,  0, 22, 20, 21,  0,  0,  0,  0,  0,  0,  0
6, 11641, 3,KJ5KAL,     3.73, 3,   boost,   71.74,  85300.00, 1428.55,  235.04,  215.43, 44.5, 4.09, 4.13, 4.09, 1, 1,  8,  33.1669789,-106.3432689,  1228.0, 2026,  6, 12, 18, 55, 38,       26,       28, 238, -17,   1.8,2147483647.0,2147483647.0,  0,  0,  0, 20, 17,  0, 13,  0,  0, 18,  0,  0,  0,  0,  0, 14,  0,  9,  0, 17,  0,  0, 22, 20, 21,  0,  0,  0,  0,  0,  0,  0
6, 11641, 3,KJ5KAL,     3.74, 3,   boost,   47.48,  85215.00, 1436.69,  243.18,  216.00, 44.5, 4.09, 4.13, 4.09, 1, 1,  8,  33.1669789,-106.3432689,  1228.0, 2026,  6, 12, 18, 55, 38,       26,       28, 238, -17,   1.8,2147483647.0,2147483647.0,  0,  0,  0, 20, 17,  0, 13,  0,  0, 18,  0,  0,  0,  0,  0, 14,  0,  9,  0, 17,  0,  0, 22, 20, 21,  0,  0,  0,  0,  0,  0,  0
6, 11641, 3,KJ5KAL,     3.75, 3,   boost,   40.26,  85215.00, 1436.69,  243.18,  216.51, 44.5, 4.09, 4.13, 4.09, 1, 1,  8,  33.1669789,-106.3432689,  1228.0, 2026,  6, 12, 18, 55, 38,       26,       28, 238, -17,   1.8,2147483647.0,2147483647.0,  0,  0,  0, 20, 17,  0, 13,  0,  0, 18,  0,  0,  0,  0,  0, 14,  0,  9,  0, 17,  0,  0, 22, 20, 21,  0,  0,  0,  0,  0,  0,  0
6, 11641, 3,KJ5KAL,     3.76, 3,   boost,   28.90,  85215.00, 1436.69,  243.18,  217.01, 44.5, 4.09, 4.13, 4.09, 1, 1,  8,  33.1669789,-106.3432689,  1228.0, 2026,  6, 12, 18, 55, 38,       26,       28, 238, -17,   1.8,2147483647.0,2147483647.0,  0,  0,  0, 20, 17,  0, 13,  0,  0, 18,  0,  0,  0,  0,  0, 14,  0,  9,  0, 17,  0,  0, 22, 20, 21,  0,  0,  0,  0,  0,  0,  0
6, 11641, 3,KJ5KAL,     3.77, 3,   boost,   50.58,  85215.00, 1436.69,  243.18,  217.51, 44.5, 4.09, 4.13, 4.09, 1, 1,  8,  33.1669789,-106.3432689,  1228.0, 2026,  6, 12, 18, 55, 38,       26,       28, 238, -17,   1.8,2147483647.0,2147483647.0,  0,  0,  0, 20, 17,  0, 13,  0,  0, 18,  0,  0,  0,  0,  0, 14,  0,  9,  0, 17,  0,  0, 22, 20, 21,  0,  0,  0,  0,  0,  0,  0
6, 11641, 3,KJ5KAL,     3.78, 3,   boost,   65.03,  85215.00, 1436.69,  243.18,  218.03, 44.5, 4.09, 4.13, 4.09, 1, 1,  8,  33.1669789,-106.3432689,  1228.0, 2026,  6, 12, 18, 55, 38,       26,       28, 238, -17,   1.8,2147483647.0,2147483647.0,  0,  0,  0, 20, 17,  0, 13,  0,  0, 18,  0,  0,  0,  0,  0, 14,  0,  9,  0, 17,  0,  0, 22, 20, 21,  0,  0,  0,  0,  0,  0,  0
6, 11641, 3,KJ5KAL,     3.79, 3,   boost,   75.36,  85167.00, 1441.29,  247.78,  218.58, 44.5, 4.09, 4.13, 4.09, 1, 1,  8,  33.1669789,-106.3432689,  1228.0, 2026,  6, 12, 18, 55, 38,       26,       28, 238, -17,   1.8,2147483647.0,2147483647.0,  0,  0,  0, 20, 17,  0, 13,  0,  0, 18,  0,  0,  0,  0,  0, 14,  0,  9,  0, 17,  0,  0, 22, 20, 21,  0,  0,  0,  0,  0,  0,  0
6, 11641, 3,KJ5KAL,     3.80, 3,   boost,   48.52,  85167.00, 1441.29,  247.78,  219.14, 44.5, 4.09, 4.13, 4.09, 1, 1,  8,  33.1669789,-106.3432689,  1228.0, 2026,  6, 12, 18, 55, 38,       26,       28, 238, -17,   1.8,2147483647.0,2147483647.0,  0,  0,  0, 20, 17,  0, 13,  0,  0, 18,  0,  0,  0,  0,  0, 14,  0,  9,  0, 17,  0,  0, 22, 20, 21,  0,  0,  0,  0,  0,  0,  0
6, 11641, 3,KJ5KAL,     3.81, 3,   boost,   43.87,  85167.00, 1441.29,  247.78,  219.69, 44.5, 4.09, 4.13, 4.09, 1, 1,  8,  33.1669789,-106.3432689,  1228.0, 2026,  6, 12, 18, 55, 38,       26,       28, 238, -17,   1.8,2147483647.0,2147483647.0,  0,  0,  0, 20, 17,  0, 13,  0,  0, 18,  0,  0,  0,  0,  0, 14,  0,  9,  0, 17,  0,  0, 22, 20, 21,  0,  0,  0,  0,  0,  0,  0
6, 11641, 3,KJ5KAL,     3.82, 3,   boost,   54.19,  85167.00, 1441.29,  247.78,  220.22, 44.5, 4.09, 4.13, 4.09, 1, 1,  8,  33.1669789,-106.3432689,  1228.0, 2026,  6, 12, 18, 55, 38,       26,       28, 238, -17,   1.8,2147483647.0,2147483647.0,  0,  0,  0, 20, 17,  0, 13,  0,  0, 18,  0,  0,  0,  0,  0, 14,  0,  9,  0, 17,  0,  0, 22, 20, 21,  0,  0,  0,  0,  0,  0,  0
6, 11641, 3,KJ5KAL,     3.83, 3,   boost,   54.71,  85167.00, 1441.29,  247.78,  220.75, 44.5, 4.09, 4.13, 4.09, 1, 1,  8,  33.1669789,-106.3432689,  1228.0, 2026,  6, 12, 18, 55, 38,       26,       28, 238, -17,   1.8,2147483647.0,2147483647.0,  0,  0,  0, 20, 17,  0, 13,  0,  0, 18,  0,  0,  0,  0,  0, 14,  0,  9,  0, 17,  0,  0, 22, 20, 21,  0,  0,  0,  0,  0,  0,  0
6, 11641, 3,KJ5KAL,     3.84, 3,   boost,   50.07,  85079.00, 1449.72,  256.21,  221.27, 44.5, 4.09, 4.13, 4.09, 1, 1,  8,  33.1669789,-106.3432689,  1228.0, 2026,  6, 12, 18, 55, 38,       26,       28, 238, -17,   1.8,2147483647.0,2147483647.0,  0,  0,  0, 20, 17,  0, 13,  0,  0, 18,  0,  0,  0,  0,  0, 14,  0,  9,  0, 17,  0,  0, 22, 20, 21,  0,  0,  0,  0,  0,  0,  0
6, 11641, 3,KJ5KAL,     3.85, 3,   boost,   55.74,  85079.00, 1449.72,  256.21,  221.78, 44.5, 4.09, 4.13, 4.09, 1, 1,  8,  33.1669789,-106.3432689,  1228.0, 2026,  6, 12, 18, 55, 38,       26,       28, 238, -17,   1.8,2147483647.0,2147483647.0,  0,  0,  0, 20, 17,  0, 13,  0,  0, 18,  0,  0,  0,  0,  0, 14,  0,  9,  0, 17,  0,  0, 22, 20, 21,  0,  0,  0,  0,  0,  0,  0
6, 11641, 3,KJ5KAL,     3.86, 3,   boost,   57.29,  85079.00, 1449.72,  256.21,  222.27, 44.5, 4.11, 4.15, 4.09, 1, 1,  8,  33.1669789,-106.3432689,  1228.0, 2026,  6, 12, 18, 55, 38,       26,       28, 238, -17,   1.8,2147483647.0,2147483647.0,  0,  0,  0, 20, 17,  0, 13,  0,  0, 18,  0,  0,  0,  0,  0, 14,  0,  9,  0, 17,  0,  0, 22, 20, 21,  0,  0,  0,  0,  0,  0,  0
6, 11641, 3,KJ5KAL,     3.86, 3,   boost,   57.29,  85079.00, 1449.72,  256.21,  222.27, 44.5, 4.11, 4.15, 4.09, 1, 1,  8,  33.1669789,-106.3432689,  1228.0, 2026,  6, 12, 18, 55, 38,       26,       28, 238, -17,   1.8,2147483647.0,2147483647.0,  0,  0,  0, 20, 17,  0, 13,  0,  0, 18,  0,  0,  0,  0,  0, 14,  0,  9,  0, 17,  0,  0, 22, 20, 21,  0,  0,  0,  0,  0,  0,  0
6, 11641, 3,KJ5KAL,     3.87, 3,   boost,   42.84,  85079.00, 1449.72,  256.21,  222.72, 44.5, 4.11, 4.15, 4.09, 1, 1,  8,  33.1669789,-106.3432689,  1228.0, 2026,  6, 12, 18, 55, 38,       26,       28, 238, -17,   1.8,2147483647.0,2147483647.0,  0,  0,  0, 20, 17,  0, 13,  0,  0, 18,  0,  0,  0,  0,  0, 14,  0,  9,  0, 17,  0,  0, 22, 20, 21,  0,  0,  0,  0,  0,  0,  0
6, 11641, 3,KJ5KAL,     3.88, 3,   boost,   24.77,  85079.00, 1449.72,  256.21,  223.14, 44.5, 4.11, 4.15, 4.09, 1, 1,  8,  33.1669789,-106.3432689,  1228.0, 2026,  6, 12, 18, 55, 38,       26,       28, 238, -17,   1.8,2147483647.0,2147483647.0,  0,  0,  0, 20, 17,  0, 13,  0,  0, 18,  0,  0,  0,  0,  0, 14,  0,  9,  0, 17,  0,  0, 22, 20, 21,  0,  0,  0,  0,  0,  0,  0
6, 11641, 3,KJ5KAL,     3.89, 3,   boost,   33.03,  85065.00, 1451.06,  257.56,  223.54, 44.5, 4.11, 4.15, 4.09, 1, 1,  8,  33.1669789,-106.3432689,  1228.0, 2026,  6, 12, 18, 55, 38,       26,       28, 238, -17,   1.8,2147483647.0,2147483647.0,  0,  0,  0, 20, 17,  0, 13,  0,  0, 18,  0,  0,  0,  0,  0, 14,  0,  9,  0, 17,  0,  0, 22, 20, 21,  0,  0,  0,  0,  0,  0,  0
6, 11641, 3,KJ5KAL,     3.90, 3,   boost,   43.36,  85065.00, 1451.06,  257.56,  223.93, 44.5, 4.11, 4.15, 4.09, 1, 1,  8,  33.1669789,-106.3432689,  1228.0, 2026,  6, 12, 18, 55, 38,       26,       28, 238, -17,   1.8,2147483647.0,2147483647.0,  0,  0,  0, 20, 17,  0, 13,  0,  0, 18,  0,  0,  0,  0,  0, 14,  0,  9,  0, 17,  0,  0, 22, 20, 21,  0,  0,  0,  0,  0,  0,  0
6, 11641, 3,KJ5KAL,     3.91, 3,   boost,   42.84,  85065.00, 1451.06,  257.56,  224.34, 44.5, 4.11, 4.15, 4.09, 1, 1,  8,  33.1669789,-106.3432689,  1228.0, 2026,  6, 12, 18, 55, 38,       26,       28, 238, -17,   1.8,2147483647.0,2147483647.0,  0,  0,  0, 20, 17,  0, 13,  0,  0, 18,  0,  0,  0,  0,  0, 14,  0,  9,  0, 17,  0,  0, 22, 20, 21,  0,  0,  0,  0,  0,  0,  0
6, 11641, 3,KJ5KAL,     3.92, 3,   boost,   42.84,  85065.00, 1451.06,  257.56,  224.78, 44.5, 4.11, 4.15, 4.09, 1, 1,  8,  33.1669789,-106.3432689,  1228.0, 2026,  6, 12, 18, 55, 38,       26,       28, 238, -17,   1.8,2147483647.0,2147483647.0,  0,  0,  0, 20, 17,  0, 13,  0,  0, 18,  0,  0,  0,  0,  0, 14,  0,  9,  0, 17,  0,  0, 22, 20, 21,  0,  0,  0,  0,  0,  0,  0
6, 11641, 3,KJ5KAL,     3.93, 3,   boost,   46.45,  85065.00, 1451.06,  257.56,  225.27, 44.5, 4.11, 4.15, 4.09, 1, 1,  8,  33.1669789,-106.3432689,  1228.0, 2026,  6, 12, 18, 55, 38,       26,       28, 238, -17,   1.8,2147483647.0,2147483647.0,  0,  0,  0, 20, 17,  0, 13,  0,  0, 18,  0,  0,  0,  0,  0, 14,  0,  9,  0, 17,  0,  0, 22, 20, 21,  0,  0,  0,  0,  0,  0,  0
6, 11641, 3,KJ5KAL,     3.94, 3,   boost,   56.26,  84967.00, 1460.47,  266.96,  225.80, 44.5, 4.11, 4.15, 4.09, 1, 1,  8,  33.1669789,-106.3432689,  1228.0, 2026,  6, 12, 18, 55, 38,       26,       28, 238, -17,   1.8,2147483647.0,2147483647.0,  0,  0,  0, 20, 17,  0, 13,  0,  0, 18,  0,  0,  0,  0,  0, 14,  0,  9,  0, 17,  0,  0, 22, 20, 21,  0,  0,  0,  0,  0,  0,  0
6, 11641, 3,KJ5KAL,     3.95, 3,   boost,   68.65,  84967.00, 1460.47,  266.96,  226.37, 44.5, 4.11, 4.15, 4.09, 1, 1,  8,  33.1669789,-106.3432689,  1228.0, 2026,  6, 12, 18, 55, 38,       26,       28, 238, -17,   1.8,2147483647.0,2147483647.0,  0,  0,  0, 20, 17,  0, 13,  0,  0, 18,  0,  0,  0,  0,  0, 14,  0,  9,  0, 17,  0,  0, 22, 20, 21,  0,  0,  0,  0,  0,  0,  0
