day,hour,minute,second,microsecond,baro pressure hpa,acc x,acc y,acc z,gryo x,gryo y,gryo z,humidity,temperature,Ox pressure(psi),Voltage,altitude(meters)
14,13,26,12,82575241,875.5919,9.739613,0.842759,-0.06704,-0.01386,0.02638,0.01279,15.71984,45.91135,924.1455,2.810364,1214.643
14,13,26,12,82575582,875.6047,9.706094,0.766145,-0.06704,-0.00586,0.033041,0.009326,15.71984,45.91135,925.3662,2.813416,1214.521
14,13,26,12,82575926,875.6279,9.706094,0.766145,-0.06704,-0.02025,0.021051,0.006129,15.71984,45.91135,924.5117,2.811279,1214.304
14,13,26,13,82576267,875.625,9.706094,0.761356,-0.08619,-0.00853,0.032508,0.016787,15.71984,45.91135,924.1455,2.810364,1214.331
14,13,26,13,82576608,875.5698,9.706094,0.761356,-0.08619,0.001332,0.029577,0.008793,15.72747,45.91135,923.6572,2.809143,1214.849
14,13,26,13,82576949,875.5425,9.706094,0.761356,-0.08619,-0.00906,0.025847,0.014389,15.71832,45.88998,923.6572,2.809143,1215.105
14,13,26,14,82577292,875.6363,9.730036,0.842759,0.004788,-0.00719,0.017054,0.005329,15.71832,45.88998,924.3896,2.810974,1214.225
14,13,26,14,82577633,875.6097,9.730036,0.842759,0.004788,-0.01146,0.019185,0.014123,15.73663,45.91135,924.3896,2.810974,1214.476
14,13,26,14,82577974,875.6224,9.730036,0.842759,0.004788,-0.01466,0.018919,0.011991,15.72747,45.91135,925.9766,2.814941,1214.355
14,13,26,15,82578325,875.5569,9.696517,0.80924,-0.01915,-0.01412,0.021317,0.006129,15.73663,45.93271,924.0234,2.810059,1214.968
14,13,26,15,82578666,875.5554,9.696517,0.80924,-0.01915,-0.01572,0.023982,0.011191,15.73663,45.91135,924.2676,2.810669,1214.983
14,13,26,15,82579007,875.6398,9.639056,0.742203,-0.03831,-0.00826,0.028245,0.015988,15.74426,45.91135,924.2676,2.810669,1214.193
14,13,26,16,82579351,875.6677,9.639056,0.742203,-0.03831,-0.00799,0.025047,0.017054,15.73663,45.91135,924.1455,2.810364,1213.932
14,13,26,16,82579692,875.5652,9.639056,0.742203,-0.03831,-0.00986,0.022383,0.018652,15.73663,45.91135,923.6572,2.809143,1214.894
14,13,26,16,82580033,875.5834,9.691729,0.804452,-0.07183,-0.01919,0.020518,0.009859,15.73663,45.91135,922.9248,2.807312,1214.722
14,13,26,17,82580377,875.598,9.691729,0.804452,-0.07183,-0.01172,0.026913,0.016254,15.74579,45.93271,924.0234,2.810059,1214.584
14,13,26,17,82580718,875.5172,9.691729,0.804452,-0.07183,-0.01199,0.02185,0.008793,15.74426,45.91135,922.8027,2.807007,1215.343
14,13,26,18,82581059,875.5615,9.610326,0.818817,-0.0431,-0.01412,0.021317,0.013057,15.75189,45.88998,924.1455,2.810364,1214.925
14,13,26,18,82581400,875.6231,9.610326,0.818817,-0.0431,-0.01466,0.021317,0.013856,15.75341,45.91135,923.291,2.808228,1214.349
14,13,26,18,82581743,875.4864,9.629479,0.794875,-0.03352,-0.01013,0.027179,0.008793,15.75341,45.91135,924.2676,2.810669,1215.631
14,13,26,19,82582084,875.5589,9.629479,0.794875,-0.03352,-0.01172,0.019985,0.007194,15.76104,45.91135,923.291,2.808228,1214.952
14,13,26,19,82582425,875.5508,9.629479,0.794875,-0.03352,-0.00426,0.022916,0.011191,15.76104,45.91135,924.7559,2.81189,1215.028
14,13,26,19,82582776,875.6094,9.65821,0.818817,-0.1245,-0.01359,0.021583,0.012524,15.76104,45.91135,923.291,2.808228,1214.479
14,13,26,20,82583117,875.5888,9.65821,0.818817,-0.1245,-0.01759,0.02185,0.015188,15.7702,45.91135,923.0469,2.807617,1214.672
14,13,26,20,82583458,875.5937,9.65821,0.818817,-0.1245,-0.00773,0.018919,0.006395,15.7702,45.91135,922.6807,2.806702,1214.624
14,13,26,20,82583802,875.5317,9.624691,0.804452,-0.07661,-0.01412,0.019985,0.006928,15.7702,45.91135,923.4131,2.808533,1215.205
14,13,26,21,82584143,875.5234,9.624691,0.804452,-0.07661,-0.01226,0.020518,0.013057,15.77936,45.91135,923.4131,2.808533,1215.282
14,13,26,21,82584484,875.5051,9.720459,0.708684,0.019154,-0.01146,0.021317,0.017587,15.77173,45.93271,922.3145,2.805786,1215.454
14,13,26,21,82584827,875.6231,9.720459,0.708684,0.019154,-0.01279,0.027446,0.007727,15.77936,45.91135,923.9014,2.809753,1214.349
14,13,26,22,82585168,875.5519,9.720459,0.708684,0.019154,-0.01466,0.017587,0.007727,15.78698,45.91135,924.1455,2.810364,1215.015
14,13,26,22,82585509,875.6736,9.68694,0.814029,-0.01915,-0.01306,0.014922,0.010126,15.77936,45.93271,922.5586,2.806396,1213.876
14,13,26,22,82585850,875.553,9.68694,0.814029,-0.01915,-0.01279,0.023715,0.011991,15.78546,45.88998,923.291,2.808228,1215.007
14,13,26,23,82586193,875.5554,9.68694,0.814029,-0.01915,-0.00959,0.026913,0.008793,15.78851,45.93271,923.6572,2.809143,1214.983
14,13,26,23,82586578,875.5726,9.68694,0.794875,-0.09577,-0.01306,0.024781,0.016521,15.78698,45.91135,924.1455,2.810364,1214.822
14,13,26,23,82586919,875.5717,9.68694,0.794875,-0.09577,-0.02452,0.01732,0.006928,15.78698,45.91135,923.6572,2.809143,1214.83
14,13,26,24,82587270,875.6265,9.696517,0.790087,-0.11492,-0.01279,0.02638,0.018119,15.79614,45.91135,921.2158,2.80304,1214.318
14,13,26,24,82587611,875.5891,9.696517,0.790087,-0.11492,-0.01466,0.02558,0.007461,15.79614,45.91135,924.3896,2.810974,1214.666
14,13,26,24,82587952,875.6681,9.696517,0.790087,-0.11492,-0.01279,0.016787,0.009859,15.79614,45.93271,923.291,2.808228,1213.927
14,13,26,25,82588296,875.5528,9.691729,0.814029,-0.13408,-0.01252,0.023982,0.011991,15.79614,45.93271,923.291,2.808228,1215.007
14,13,26,25,82588637,875.5087,9.691729,0.814029,-0.13408,-0.01199,0.027179,0.010126,15.79614,45.91135,922.5586,2.806396,1215.422
14,13,26,25,82588978,875.5856,9.730036,0.732626,-0.05746,-0.01466,0.026113,0.014389,15.79767,45.95407,921.8262,2.804565,1214.701
14,13,26,26,82589365,875.5519,9.730036,0.732626,-0.05746,-0.01199,0.027712,0.004796,15.79614,45.93271,921.2158,2.80304,1215.015
14,13,26,26,82589706,875.6437,9.730036,0.732626,-0.05746,-0.01226,0.024781,0.007994,15.79461,45.88998,922.0703,2.805176,1214.156
14,13,26,26,82590047,875.5692,9.648633,0.814029,-0.02873,-0.0032,0.013856,0.002665,15.79614,45.91135,925.8545,2.814636,1214.854
14,13,26,27,82590388,875.522,9.648633,0.814029,-0.02873,-0.01013,0.022116,0.009859,15.8053,45.93271,921.582,2.803955,1215.295
14,13,26,27,82590731,875.498,9.648633,0.814029,-0.02873,-0.01306,0.021317,0.016521,15.79614,45.93271,922.4365,2.806091,1215.52
14,13,26,28,82591072,875.5733,9.677363,0.78051,-0.02394,-0.01146,0.020784,0.013856,15.79614,45.91135,921.7041,2.80426,1214.817
14,13,26,28,82591413,875.646,9.677363,0.78051,-0.02394,-0.01332,0.02185,0.008793,15.79767,45.95407,921.8262,2.804565,1214.135
14,13,26,28,82591764,875.5306,9.715671,0.80924,-0.05267,-0.00906,0.015188,0.024515,15.79614,45.91135,921.9482,2.804871,1215.216
14,13,26,29,82592105,875.5869,9.715671,0.80924,-0.05267,-0.01412,0.022116,0.013856,15.79767,45.95407,922.9248,2.807312,1214.688
14,13,26,29,82592446,875.5765,9.715671,0.80924,-0.05267,-0.01066,0.018919,0.007461,15.78851,45.93271,921.2158,2.80304,1214.785
14,13,26,29,82592790,875.6047,9.739613,0.766145,-0.02394,-0.01093,0.016254,0.006395,15.79004,45.95407,920.3613,2.800903,1214.521
14,13,26,30,82593131,875.5671,9.739613,0.766145,-0.02394,-0.01732,0.020784,0.007727,15.78851,45.93271,920.7275,2.801819,1214.872
14,13,26,30,82593472,875.5598,9.739613,0.766145,-0.02394,-0.00746,0.016787,0.012257,15.78851,45.93271,921.8262,2.804565,1214.941
14,13,26,30,82593813,875.6461,9.744401,0.775721,0.014365,-0.01093,0.021583,0.010658,15.78851,45.93271,921.46,2.80365,1214.133
14,13,26,31,82594152,875.5921,9.744401,0.775721,0.014365,-0.00693,0.020251,0.011191,15.79004,45.95407,922.9248,2.807312,1214.64
14,13,26,31,82594493,875.6635,9.710882,0.799663,0,-0.01705,0.023715,0.013856,15.77936,45.91135,921.7041,2.80426,1213.971
14,13,26,31,82594834,875.5671,9.710882,0.799663,0,-0.00453,0.019985,0.015988,15.77936,45.93271,920.8496,2.802124,1214.872
14,13,26,32,82595177,875.5674,9.710882,0.799663,0,-0.01705,0.031443,0.010126,15.77936,45.93271,921.3379,2.803345,1214.872
14,13,26,32,82595517,875.6435,9.643845,0.766145,-0.10056,-0.0032,0.019985,0.011724,15.77936,45.93271,920.8496,2.802124,1214.159
14,13,26,32,82595858,875.6299,9.643845,0.766145,-0.10056,-0.01279,0.027446,0.022116,15.77173,45.93271,921.46,2.80365,1214.286
14,13,26,33,82596209,875.6192,9.643845,0.766145,-0.10056,-0.01013,0.023449,0.011991,15.76257,45.93271,921.8262,2.804565,1214.386
14,13,26,33,82596550,875.58,9.682152,0.794875,-0.08619,-0.01172,0.016787,0.015455,15.76257,45.93271,921.7041,2.80426,1214.754
14,13,26,33,82596891,875.598,9.682152,0.794875,-0.08619,-0.00906,0.029311,0.011191,15.77173,45.93271,920.6055,2.801514,1214.584
14,13,26,34,82597235,875.7397,9.753978,0.742203,-0.07661,-0.01093,0.019452,0.008527,15.76257,45.93271,921.46,2.80365,1213.255
14,13,26,34,82597576,875.558,9.753978,0.742203,-0.07661,-0.01572,0.02185,0.014123,15.78088,45.95407,920.2393,2.800598,1214.96
14,13,26,34,82597917,875.6231,9.753978,0.742203,-0.07661,-0.00693,0.02638,0.018119,15.77173,45.95407,922.0703,2.805176,1214.349
14,13,26,35,82598258,875.5448,9.725247,0.761356,-0.08619,-0.004,0.020784,0.008793,15.77173,45.93271,921.0938,2.802734,1215.084
14,13,26,35,82598602,875.5435,9.725247,0.761356,-0.08619,-0.01226,0.023715,0,15.77173,45.93271,920.3613,2.800903,1215.094
14,13,26,35,82598943,875.5843,9.672575,0.766145,-0.02873,-0.00586,0.016254,0.015721,15.76104,45.91135,922.5586,2.806396,1214.714
14,13,26,36,82599284,875.5802,9.672575,0.766145,-0.02873,-0.01306,0.027712,0.009593,15.7702,45.91135,921.2158,2.80304,1214.751
14,13,26,36,82599627,875.6208,9.672575,0.766145,-0.02873,-0.01279,0.006662,0.011991,15.77173,45.93271,920.9717,2.802429,1214.37
14,13,26,36,82599968,875.5884,9.710882,0.828394,0.004788,-0.00826,0.020784,0.006395,15.77936,45.93271,920.8496,2.802124,1214.674
14,13,26,37,82600309,875.6409,9.710882,0.828394,0.004788,-0.01439,0.02185,0.011458,15.78088,45.95407,920.4834,2.801208,1214.183
14,13,26,37,82600712,875.6131,9.710882,0.828394,0.004788,-0.00773,0.019718,0.008793,15.77173,45.93271,922.0703,2.805176,1214.442
14,13,26,37,82601053,875.6091,9.667787,0.871489,-0.05267,-0.00933,0.026913,0.009859,15.78851,45.93271,921.3379,2.803345,1214.479
14,13,26,38,82601394,875.5491,9.667787,0.871489,-0.05267,-0.01546,0.020251,0.012524,15.78851,45.93271,920.6055,2.801514,1215.042
14,13,26,38,82601738,875.6523,9.730036,0.881066,0.033519,-0.00959,0.03091,0.009859,15.78698,45.91135,919.5068,2.798767,1214.077
14,13,26,39,82602079,875.5803,9.730036,0.881066,0.033519,-0.004,0.023182,0.005862,15.78851,45.93271,919.751,2.799377,1214.751
14,13,26,39,82602420,875.4941,9.730036,0.881066,0.033519,-0.01199,0.026113,0.013057,15.78851,45.93271,921.3379,2.803345,1215.559
14,13,26,39,82602761,875.5524,9.768343,0.967257,0.004788,-0.01226,0.02638,0.018386,15.79767,45.95407,920.3613,2.800903,1215.012
14,13,26,40,82603105,875.4971,9.768343,0.967257,0.004788,-0.01039,0.027712,0.010925,15.79614,45.93271,921.9482,2.804871,1215.53
14,13,26,40,82603446,875.6431,9.768343,0.967257,0.004788,-0.01279,0.025047,0.010925,15.79767,45.95407,920.4834,2.801208,1214.162
14,13,26,40,82603787,875.6409,9.648633,0.885855,-0.02873,-0.01359,0.027446,0.015721,15.79614,45.93271,921.8262,2.804565,1214.183
14,13,26,41,82604131,875.595,9.648633,0.885855,-0.02873,-0.01172,0.028245,0.005596,15.8053,45.93271,920.1172,2.800293,1214.614
14,13,26,41,82604472,875.5818,9.725247,0.737414,0.057461,-0.01705,0.021583,0.017054,15.8053,45.93271,919.6289,2.799072,1214.735
14,13,26,41,82604813,875.5886,9.725247,0.737414,0.057461,-0.01093,0.02638,0.00453,15.79767,45.95407,920.2393,2.800598,1214.672
14,13,26,42,82605166,875.4934,9.725247,0.737414,0.057461,-0.00453,0.024515,0.01732,15.81445,45.93271,920.6055,2.801514,1215.565
14,13,26,42,82605509,875.5517,9.701305,0.847547,-0.03352,-0.01705,0.031709,0.009593,15.8053,45.93271,919.3848,2.798462,1215.018
14,13,26,42,82605852,875.7308,9.701305,0.847547,-0.03352,-0.01093,0.019452,0.013856,15.80682,45.95407,918.6523,2.796631,1213.34
14,13,26,43,82606240,875.5598,9.653421,0.828394,-0.00479,-0.02292,0.028778,0.007727,15.8053,45.93271,918.7744,2.796936,1214.941
14,13,26,43,82606583,875.5938,9.653421,0.828394,-0.00479,-0.00853,0.024248,0.015721,15.81445,45.95407,918.8965,2.797241,1214.624
14,13,26,43,82606926,875.5598,9.653421,0.828394,-0.00479,-0.01199,0.032775,0.011724,15.82361,45.95407,906.0791,2.765198,1214.941
14,13,26,44,82607269,875.6806,9.710882,0.823605,-0.07183,-0.02345,0.022383,0.002398,15.82361,45.95407,921.3379,2.803345,1213.81
14,13,26,44,82607615,875.4774,9.710882,0.823605,-0.07183,-0.00693,0.018919,0.013856,15.82361,45.95407,919.751,2.799377,1215.715
14,13,26,44,82607958,875.5971,9.710882,0.823605,-0.07183,-0.01093,0.025047,0.007194,15.83124,45.95407,919.6289,2.799072,1214.592
14,13,26,45,82608345,875.6918,9.677363,0.790087,-0.08619,-0.0048,0.03011,0.005596,15.82208,45.93271,919.0186,2.797546,1213.707
14,13,26,45,82608690,875.5641,9.677363,0.790087,-0.08619,-0.01679,0.022916,0.004796,15.83124,45.95407,920.7275,2.801819,1214.901
14,13,26,45,82609033,875.5389,9.696517,0.814029,0,-0.00293,0.02185,0.013856,15.83124,45.95407,919.2627,2.798157,1215.137
14,13,26,46,82609375,875.6011,9.696517,0.814029,0,-0.01172,0.022649,0.006129,15.83124,45.95407,918.8965,2.797241,1214.555
14,13,26,46,82609727,875.5604,9.696517,0.814029,0,-0.01999,0.021583,0.018386,15.83124,45.95407,924.2676,2.810669,1214.936
14,13,26,46,82610069,875.5964,9.696517,0.818817,-0.03352,-0.01705,0.022649,0.010925,15.83276,45.97543,919.9951,2.799988,1214.6
14,13,26,47,82610412,875.5745,9.696517,0.818817,-0.03352,-0.01492,0.021317,0.020784,15.83124,45.95407,919.873,2.799683,1214.804
14,13,26,47,82610755,875.709,9.677363,0.794875,-0.02873,-0.01093,0.016521,0.011724,15.83124,45.93271,919.5068,2.798767,1213.543
14,13,26,48,82611101,875.5765,9.677363,0.794875,-0.02873,-0.00773,0.020784,0.01279,15.82361,45.95407,918.042,2.795105,1214.785
14,13,26,48,82611444,875.6287,9.677363,0.794875,-0.02873,-0.00346,0.019185,0.007994,15.82361,45.95407,919.873,2.799683,1214.296
14,13,26,48,82611787,875.506,9.710882,0.80924,-0.06704,-0.01466,0.023715,0.006928,15.83124,45.95407,919.5068,2.798767,1215.446
14,13,26,49,82612133,875.582,9.710882,0.80924,-0.06704,-0.01332,0.025847,0.01359,15.83124,45.95407,920.2393,2.800598,1214.735
14,13,26,49,82612476,875.5513,9.710882,0.80924,-0.06704,-0.01093,0.031443,0.014389,15.83124,45.93271,921.9482,2.804871,1215.023
14,13,26,49,82612819,875.6236,9.682152,0.861913,-0.02394,-0.01652,0.025847,0.009593,15.82361,45.95407,918.6523,2.796631,1214.344
14,13,26,50,82613164,875.6177,9.682152,0.861913,-0.02394,-0.01252,0.023182,0.011458,15.83124,45.95407,919.873,2.799683,1214.4
14,13,26,50,82613507,875.5544,9.653421,0.746991,-0.11013,-0.00853,0.029577,0.01279,15.82361,45.95407,918.8965,2.797241,1214.994
14,13,26,50,82613850,875.5919,9.653421,0.746991,-0.11013,-0.01599,0.019985,0.009326,15.83124,45.95407,918.042,2.795105,1214.643
14,13,26,51,82614203,875.4211,9.653421,0.746991,-0.11013,-0.00746,0.028511,0.016787,15.82361,45.95407,919.2627,2.798157,1216.241
14,13,26,51,82614546,875.6388,9.65821,0.804452,-0.04788,-0.00693,0.021583,0.011991,15.82361,45.95407,920.1172,2.800293,1214.201
14,13,26,51,82614889,875.5878,9.65821,0.804452,-0.04788,-0.01306,0.02185,0.010658,15.82361,45.95407,921.0938,2.802734,1214.68
14,13,26,52,82615232,875.5677,9.65821,0.804452,-0.04788,-0.00879,0.025847,0.002931,15.82361,45.95407,919.6289,2.799072,1214.867
14,13,26,52,82615578,875.6171,9.744401,0.814029,-0.00479,-0.00853,0.017587,0.01359,15.82361,45.95407,919.1406,2.797852,1214.407
14,13,26,52,82615921,875.5316,9.744401,0.814029,-0.00479,-0.00826,0.019718,0.014922,15.82513,45.97543,918.8965,2.797241,1215.208
14,13,26,53,82616264,875.5256,9.720459,0.828394,-0.0814,-0.00986,0.017587,0.016521,15.82361,45.95407,920.6055,2.801514,1215.264
14,13,26,53,82616610,875.5643,9.720459,0.828394,-0.0814,-0.01039,0.019985,0.008793,15.82513,45.97543,920.3613,2.800903,1214.901
14,13,26,53,82616953,875.5754,9.720459,0.828394,-0.0814,-0.01466,0.029311,0.002931,15.82361,45.95407,918.6523,2.796631,1214.796
14,13,26,54,82617296,875.6313,9.730036,0.804452,-0.11971,-0.00959,0.021317,0.009859,15.82361,45.95407,918.5303,2.796326,1214.273
14,13,26,54,82617641,875.6075,9.730036,0.804452,-0.11971,-0.00853,0.025047,0.014389,15.83124,45.95407,918.5303,2.796326,1214.495
14,13,26,54,82617984,875.6338,9.672575,0.818817,-0.0814,-0.01466,0.029577,0.010126,15.81445,45.95407,918.8965,2.797241,1214.249
14,13,26,55,82618327,875.5777,9.672575,0.818817,-0.0814,-0.00293,0.015721,0.012524,15.81445,45.95407,919.2627,2.798157,1214.775
14,13,26,55,82618680,875.6409,9.672575,0.818817,-0.0814,-0.01679,0.026646,0.01732,15.82513,45.97543,918.7744,2.796936,1214.183
14,13,26,55,82619023,875.5457,9.725247,0.861913,0,-0.00959,0.015988,0.015721,15.82361,45.95407,918.5303,2.796326,1215.076
14,13,26,56,82619366,875.5765,9.725247,0.861913,0,-0.00506,0.022383,0.01359,15.82361,45.95407,918.6523,2.796631,1214.785
14,13,26,56,82619708,875.6247,9.725247,0.861913,0,-0.01386,0.027979,0.017587,15.81598,45.97543,918.2861,2.795715,1214.333
14,13,26,56,82620053,875.6027,9.758766,0.823605,-0.00958,-0.01226,0.018119,0.006129,15.82361,45.95407,917.6758,2.794189,1214.542
14,13,26,57,82620396,875.6359,9.758766,0.823605,-0.00958,-0.02078,0.014922,0.015988,15.82361,45.95407,918.7744,2.796936,1214.23
14,13,26,57,82620739,875.5895,9.615114,0.727837,-0.07661,-0.01172,0.022916,0.01279,15.82361,45.95407,919.1406,2.797852,1214.664
14,13,26,58,82621085,875.5743,9.615114,0.727837,-0.07661,-0.00879,0.024781,0.007994,15.82361,45.95407,916.333,2.790833,1214.806
14,13,26,58,82621428,875.5547,9.615114,0.727837,-0.07661,-0.01546,0.024515,0.007994,15.82361,45.95407,918.6523,2.796631,1214.989
14,13,26,58,82621771,875.6013,9.701305,0.837971,-0.09577,-0.01492,0.011191,0.015721,15.82513,45.97543,918.5303,2.796326,1214.553
14,13,26,59,82622116,875.4281,9.701305,0.837971,-0.09577,-0.01386,0.027979,0.01279,15.82513,45.97543,918.7744,2.796936,1216.175
14,13,26,59,82622459,875.5955,9.701305,0.837971,-0.09577,-0.01412,0.022916,0.016254,15.82361,45.95407,918.2861,2.795715,1214.608
14,13,26,59,82622802,875.5024,9.68694,0.828394,-0.10056,-0.0064,0.015988,0.011724,15.82361,45.95407,917.9199,2.7948,1215.48
14,13,27,0,82623196,875.6616,9.68694,0.828394,-0.10056,-0.004,0.016254,0.015188,15.81598,45.97543,918.4082,2.796021,1213.987
14,13,27,0,82623539,875.642,9.667787,0.78051,-0.06225,-0.00853,0.025047,0.011458,15.82513,45.97543,918.5303,2.796326,1214.172
14,13,27,0,82623882,875.578,9.667787,0.78051,-0.06225,-0.00533,0.028511,0.01359,15.82361,45.95407,918.1641,2.79541,1214.772
14,13,27,1,82624225,875.639,9.667787,0.78051,-0.06225,-0.00293,0.022649,0.016254,15.82513,45.97543,918.1641,2.79541,1214.199
14,13,27,1,82624570,875.5998,9.682152,0.818817,-0.11971,-0.01919,0.028778,0.014123,15.82361,45.95407,917.7979,2.794495,1214.569
14,13,27,1,82624913,875.588,9.682152,0.818817,-0.11971,-0.0064,0.021051,0.009326,15.82361,45.95407,920.1172,2.800293,1214.68
14,13,27,2,82625256,875.646,9.667787,0.828394,-0.01437,-0.01386,0.027979,0.012257,15.81445,45.95407,919.2627,2.798157,1214.135
14,13,27,2,82625601,875.7023,9.667787,0.828394,-0.01437,-0.01252,0.027712,0.011991,15.82361,45.95407,917.6758,2.794189,1213.607
14,13,27,2,82625944,875.608,9.667787,0.828394,-0.01437,-0.01013,0.018119,0.014655,15.82361,45.95407,917.9199,2.7948,1214.489
14,13,27,3,82626287,875.5998,9.706094,0.78051,-0.07661,-0.01519,0.016787,0.014655,15.82361,45.95407,917.6758,2.794189,1214.569
14,13,27,3,82626632,875.6388,9.706094,0.78051,-0.07661,-0.00693,0.019452,0.020251,15.82361,45.95407,919.6289,2.799072,1214.201
14,13,27,3,82626974,875.5667,9.706094,0.78051,-0.07661,-0.00133,0.011724,0.019185,15.82513,45.97543,917.9199,2.7948,1214.878
14,13,27,4,82627316,875.5922,9.653421,0.785298,-0.04788,-0.01412,0.019185,0.019985,15.82361,45.95407,917.5537,2.793884,1214.64
14,13,27,4,82627659,875.6119,9.653421,0.785298,-0.04788,-0.01199,0.014123,0.011991,15.82361,45.95407,917.4316,2.793579,1214.455
14,13,27,4,82628012,875.6503,9.696517,0.837971,-0.05267,-0.01093,0.020784,0.016521,15.81445,45.95407,918.2861,2.795715,1214.096
14,13,27,5,82628355,875.5915,9.696517,0.837971,-0.05267,-0.01172,0.013856,0.012524,15.81598,45.97543,918.2861,2.795715,1214.645
14,13,27,5,82628698,875.567,9.696517,0.837971,-0.05267,-0.00426,0.026646,0.00453,15.81445,45.95407,919.1406,2.797852,1214.875
14,13,27,5,82629043,875.5233,9.610326,0.799663,0.009577,-0.00746,0.02638,0.013856,15.82513,45.97543,918.042,2.795105,1215.285
14,13,27,6,82629385,875.5721,9.610326,0.799663,0.009577,-0.01732,0.023715,0.010658,15.81598,45.97543,917.9199,2.7948,1214.828
14,13,27,6,82629727,875.5324,9.610326,0.799663,0.009577,-0.01013,0.023182,0.006928,15.81445,45.95407,917.0654,2.792664,1215.2
14,13,27,7,82630116,875.5487,9.682152,0.78051,-0.04788,-0.01093,0.015721,0.010925,15.81598,45.97543,918.2861,2.795715,1215.047
14,13,27,7,82630459,875.601,9.682152,0.78051,-0.04788,-0.01013,0.020784,0.010658,15.81598,45.97543,917.7979,2.794495,1214.558
14,13,27,7,82630802,875.6044,9.667787,0.794875,-0.10056,-0.00666,0.026913,0.01732,15.81445,45.95407,919.3848,2.798462,1214.524
14,13,27,8,82631147,875.6258,9.667787,0.794875,-0.10056,-0.01093,0.028778,0.010126,15.81598,45.97543,917.1875,2.792969,1214.326
14,13,27,8,82631489,875.458,9.667787,0.794875,-0.10056,-0.00719,0.020518,0.015721,15.81598,45.97543,917.3096,2.793274,1215.895
14,13,27,8,82631831,875.6174,9.710882,0.837971,-0.07183,-0.01492,0.020251,0.015721,15.81598,45.97543,917.7979,2.794495,1214.402
14,13,27,9,82632173,875.6141,9.710882,0.837971,-0.07183,-0.01519,0.024515,0.006129,15.81598,45.97543,917.4316,2.793579,1214.434
14,13,27,9,82632526,875.5987,9.720459,0.842759,-0.10535,-0.00666,0.028778,0.00453,15.80682,45.95407,918.042,2.795105,1214.579
14,13,27,9,82632869,875.606,9.720459,0.842759,-0.10535,-0.0048,0.019452,0.014922,15.81598,45.97543,917.3096,2.793274,1214.51
14,13,27,10,82633212,875.6928,9.720459,0.842759,-0.10535,-0.01652,0.015721,0.00373,15.81598,45.97543,918.6523,2.796631,1213.697
14,13,27,10,82633558,875.5681,9.634268,0.756568,-0.01915,-0.00613,0.023182,0.016521,15.81598,45.97543,915.1123,2.787781,1214.865
14,13,27,10,82633901,875.7404,9.634268,0.756568,-0.01915,-0.01705,0.022916,0.010392,15.81598,45.97543,917.1875,2.792969,1213.25
14,13,27,11,82634244,875.5582,9.634268,0.756568,-0.01915,-0.00799,0.020251,0.00906,15.81598,45.97543,916.2109,2.790527,1214.957
14,13,27,11,82634590,875.679,9.682152,0.852336,0.004788,-0.01146,0.021051,0.013856,15.81598,45.97543,917.5537,2.793884,1213.826
14,13,27,11,82634933,875.6343,9.682152,0.852336,0.004788,-0.00613,0.018119,0.010392,15.82361,45.95407,917.1875,2.792969,1214.244
14,13,27,12,82635276,875.6312,9.758766,0.866701,0.052672,-0.01572,0.023182,0.009859,15.81598,45.97543,917.9199,2.7948,1214.273
14,13,27,12,82635619,875.6202,9.758766,0.866701,0.052672,-0.01785,0.016787,0.016254,15.81598,45.97543,919.2627,2.798157,1214.376
14,13,27,12,82635964,875.5684,9.758766,0.866701,0.052672,-0.00906,0.020251,0.009859,15.81598,45.97543,918.042,2.795105,1214.862
14,13,27,13,82636307,875.4315,9.715671,0.766145,-0.07661,-0.02158,0.026646,0.014922,15.81598,45.97543,917.0654,2.792664,1216.143
14,13,27,13,82636650,875.8019,9.715671,0.766145,-0.07661,-0.01066,0.022116,0.01279,15.80682,45.97543,917.6758,2.794189,1212.674
14,13,27,13,82637003,875.6708,9.715671,0.766145,-0.07661,-0.00986,0.019185,0.006395,15.81598,45.97543,917.5537,2.793884,1213.903
14,13,27,14,82637346,875.6849,9.725247,0.866701,-0.06704,-0.00746,0.022383,0.010658,15.81598,45.97543,917.3096,2.793274,1213.771
14,13,27,14,82637689,875.7137,9.725247,0.866701,-0.06704,-0.00746,0.031176,0.00906,15.81598,45.97543,916.9434,2.792358,1213.501
14,13,27,14,82638035,875.6542,9.691729,0.852336,-0.08619,-0.00693,0.024248,0.011724,15.81598,45.97543,916.8213,2.792053,1214.059
14,13,27,15,82638378,875.4977,9.691729,0.852336,-0.08619,-0.01386,0.025847,0.016787,15.8175,45.9968,917.0654,2.792664,1215.525
14,13,27,15,82638721,875.608,9.691729,0.852336,-0.08619,-0.01679,0.02558,0.014655,15.80835,45.9968,919.873,2.799683,1214.489
14,13,27,15,82639067,875.6478,9.691729,0.794875,-0.00958,-0.01332,0.03091,0.017587,15.8175,45.9968,917.5537,2.793884,1214.117
14,13,27,16,82639410,875.6566,9.691729,0.794875,-0.00958,-0.00879,0.021051,0.013323,15.81598,45.97543,916.9434,2.792358,1214.035
14,13,27,16,82639795,875.5366,9.696517,0.828394,-0.00479,-0.0032,0.020784,0.01279,15.81598,45.97543,917.4316,2.793579,1215.161
14,13,27,17,82640138,875.6171,9.696517,0.828394,-0.00479,-0.00933,0.016254,0.006928,15.80682,45.97543,918.6523,2.796631,1214.407
